productid,imageid,prdtypecode,bool_description,merged_text,lang,deepL_translation
3958959521,1269455595,2583,1,Galets 200g de chlore Marina pour piscine 25m3 - 12 kg - Traitement complet en un seul geste : ? Elimine 99.99% des bactéries bactéries testées selon la norme EN 1040 ? Lutte contre les virus et champignons dans l'eau ? Détruit les algues et prévient leur réapparition Sachet individuel : ouverture facile !,fr,
3592383113,1226405770,2583,1,Spa gonflable octogonal 4 places noir de la marque Intex. Ce spa est le modèle haut de gamme de la gamme de jacuzzis gonflables d ela marque Intex.Il combine toutes les fonctions des spas Intex : il dispose de 120 diffuseurs à bulles mais également de 4 jets massants ! Un stérilisateur au sel est également intégré pour une désinfection continue (le sel est à verser lors du remplissage du spa il est ensuite transformé en chlore par l'électrolyseur inclus).Ses caractéristiques :- Diamètre extérieur : 201 cm- Diamètre intérieur : 150 cm- Hauteur : 71 cm- Contenance : 795 L- 120 diffuseurs à bulles- 4 jets massants- Electrolyseur intégré (sel non inclus)- Système anti tartre intégré- Chauffage intégré- Pompe de filtration intégrée (débit 18 m³/h cartouche type S1)Les accessoires inclus :? Sac de transport : Pour le protéger lors de la saison hivernale ou pour le transporter aisément.? Tapis de sol thermique? Poignées de transport? Couvercle résistant et verrouillable? 3 cartouches de filtration? 2 appui-têtes? Bandelettes de testEn option : un kit de traitement de l'eau complet au brome comprenant 800 g de pastilles de brome SpaTime by Bayrol et 15 kg de pH Minus SpaTime by Bayrol : Diminue le taux de pH dans l'eau.Découvrez également tous nos packs qui faciliteront l'utilisation de votre spa et rendront vos moments de détente plus pratique et agréable !Comptez 1 heure à 2 pour le montage du spa (hors remplissage) : un dvd d'instructions est inclus.Ce spa gonflable est garanti 2 ans par Intex.La couleur intérieure est susceptible d'être blanche mais il n'est pas possible de faire un choix à l'envoi.,fr,
1834821515,1104482224,1302,1,Spielhaus - Kinderzelt - Bällebad + 200 Bälle in verschiedenen Farben 102199 - praktischer Wind- und Sonnenschutz - toller Spielort oder Rückzugsmöglichkeit für Kinder - inkl. 200 Bälle in verschiedenen Farben - leicht zu reinigen - Dach abnehmbar Machen Sie Ihrem Kind eine Freude mit einem Spielhaus/Bällebad mit 200 Spielbällen! Ideal für drinnen und draußen am Strand im Garten im Kinderzimmer oder beim Wasserspaß. Ein buntes Spielvergnügen mit großem Kinderzelt und Bällen in verschiedenen Farben. Die Bälle sind luftgefüllt und können dadurch auch schwimmen. Das Spielhaus bietet außerdem Schutz vor Sonne und Wind. Produktvorteile: - praktischer Wind- und Sonnenschutz - toller Spielort oder Rückzugsmöglichkeit für Kinder - inkl. 200 Bälle in verschiedenen Farben - leicht zu reinigen - Dach abnehmbar - strapazierfähiges Material - schnell auf- und abgebaut - vielfältiger Einsatz möglich - ideal im Urlaub und auf Reisen Achtung: Nicht für Kinder unter 3 Jahren geeignet! Achtung: Nur für den Hausgebrauch! Technische Daten: - Maße (LxBxH): 85 x 85 x 100cm - Ø Bälle: 55 cm - Farbe Bälle: blau rot gelb grün - Farbe Zelt: blau rot gelb - textile Rohstoffzusammensetzung: 100% Polyester Lieferumfang: - 1x Kinderzelt - 200 Bälle - Aufbauanleitung,de,Maison de jeu - tente pour enfants - piscine à balles + 200 balles en différentes couleurs 102199 - protection pratique contre le vent et le soleil - super endroit pour jouer ou se retirer pour les enfants - 200 balles en différentes couleurs incluses - facile à nettoyer - toit amovible Faites plaisir à votre enfant avec une maison de jeu/piscine à balles avec 200 balles de jeu ! Idéal à l'intérieur et à l'extérieur sur la plage dans le jardin dans la chambre d'enfant ou lors d'un jeu aquatique. Un plaisir de jeu coloré avec une grande tente pour enfants et des balles de différentes couleurs. Les balles sont remplies d'air et peuvent donc aussi flotter. La maison de jeu offre également une protection contre le soleil et le vent. Avantages du produit : - protection pratique contre le vent et le soleil - super endroit pour jouer ou se retirer pour les enfants - 200 balles incluses en différentes couleurs - facile à nettoyer - toit amovible - matériau résistant - montage et démontage rapides - utilisation polyvalente possible - idéal en vacances et en voyage Attention : ne convient pas aux enfants de moins de 3 ans ! Attention : uniquement pour un usage domestique ! Données techniques : - Dimensions (LxlxH) : 85 x 85 x 100cm - Ø balles : 55 cm - Couleur balles : bleu rouge jaune vert - Couleur tente : bleu rouge jaune - Composition matière première textile : 100% polyester Contenu de la livraison : - 1x tente pour enfants - 200 balles - Instructions de montage
1834821515,1104482224,1302,1,Spielhaus - Kinderzelt - Bällebad + 200 Bälle in verschiedenen Farben 102199 - praktischer Wind- und Sonnenschutz - toller Spielort oder Rückzugsmöglichkeit für Kinder - inkl. 200 Bälle in verschiedenen Farben - leicht zu reinigen - Dach abnehmbar Machen Sie Ihrem Kind eine Freude mit einem Spielhaus/Bällebad mit 200 Spielbällen! Ideal für drinnen und draußen am Strand im Garten im Kinderzimmer oder beim Wasserspaß. Ein buntes Spielvergnügen mit großem Kinderzelt und Bällen in verschiedenen Farben. Die Bälle sind luftgefüllt und können dadurch auch schwimmen. Das Spielhaus bietet außerdem Schutz vor Sonne und Wind. Produktvorteile: - praktischer Wind- und Sonnenschutz - toller Spielort oder Rückzugsmöglichkeit für Kinder - inkl. 200 Bälle in verschiedenen Farben - leicht zu reinigen - Dach abnehmbar - strapazierfähiges Material - schnell auf- und abgebaut - vielfältiger Einsatz möglich - ideal im Urlaub und auf Reisen Achtung: Nicht für Kinder unter 3 Jahren geeignet! Achtung: Nur für den Hausgebrauch! Technische Daten: - Maße (LxBxH): 85 x 85 x 100cm - Ø Bälle: 55 cm - Farbe Bälle: blau rot gelb grün - Farbe Zelt: blau rot gelb - textile Rohstoffzusammensetzung: 100% Polyester Lieferumfang: - 1x Kinderzelt - 200 Bälle - Aufbauanleitung,de,Maison de jeu - tente pour enfants - piscine à balles + 200 balles en différentes couleurs 102199 - protection pratique contre le vent et le soleil - super endroit pour jouer ou se retirer pour les enfants - 200 balles en différentes couleurs incluses - facile à nettoyer - toit amovible Faites plaisir à votre enfant avec une maison de jeu/piscine à balles avec 200 balles de jeu ! Idéal à l'intérieur et à l'extérieur sur la plage dans le jardin dans la chambre d'enfant ou lors d'un jeu aquatique. Un plaisir de jeu coloré avec une grande tente pour enfants et des balles de différentes couleurs. Les balles sont remplies d'air et peuvent donc aussi flotter. La maison de jeu offre également une protection contre le soleil et le vent. Avantages du produit : - protection pratique contre le vent et le soleil - super endroit pour jouer ou se retirer pour les enfants - 200 balles incluses en différentes couleurs - facile à nettoyer - toit amovible - matériau résistant - montage et démontage rapides - utilisation polyvalente possible - idéal en vacances et en voyage Attention : ne convient pas aux enfants de moins de 3 ans ! Attention : uniquement pour un usage domestique ! Données techniques : - Dimensions (LxlxH) : 85 x 85 x 100cm - Ø balles : 55 cm - Couleur balles : bleu rouge jaune vert - Couleur tente : bleu rouge jaune - Composition matière première textile : 100% polyester Contenu de la livraison : - 1x tente pour enfants - 200 balles - Instructions de montage
3655792081,1231932579,1302,1,Trampoline Fitness Bungee-Corde-Système Avec Guidon Réglable Vert - Caractéristique du produit : Surface rebondissante hexagonale Suspension conjointe par 42 cordes élastiques sans bruit indésirable Conception de guidon réglable pour plus de stabilité amovible Cadre robuste résistant à la rouille pour un usage à long terme Facile à assembler Super pour stregthen votre corps Limites de poids 220 lb Cahier des charges : Matériel: Fer Caoutchouc Couleur : Rouge vert Dimension du trampoline: 358 pouces Hauteur réglable: 115-145cm / 44.9-56.6inch Capacité de charge: 220 lb Contenu du forfait: 1 x Trampoline fitness Remarque : En raison de la différence entre les différents moniteurs l'image peut ne pas refléter la couleur réelle de l'élément. Nous garantissons que le style est le même que celui indiqué sur les photos mais pas les mêmes performances sur différents organes comme sur le modèle. Merci !,fr,
3101159559,1191032083,1300,1,- Fabricant : MINICHAMPS - Echelle : 18 - Ref Fab : 107125335 - Type : LANCIA ASTURA 233 CORTO - 1936 - Couleur : - EAN : 4012138133808 - Ref Little Bolide : 97924,fr,
46868898,926324165,2280,1,Gustave Boulanger Portrait D'après La Photo De Charles Gallot. - La sardine par L. Wertheimer illustré d'une page de gravures hors texte sur la pêche de la sardine à Concarneau (étêtage du poisson sardinièresrentrée des bateaux..). Le bureau central des télégraphes illustré de gravures dans le texte (appareils Wheastone appareils Boudotles appareils pneumatiques et la grande salle des appareils télégraphiques). Supplément: reproduction en couleurs double page d'après une peinture par F. Pelez: Grimaces et misère.,fr,
4044739284,1280334984,1280,1,Enfants Cuisine cuisine Pretend Jeux de rôle Set Toy avec la lumière Effet sonore Caractéristiques: Convient pour les enfants âgés de plus de 3 ans. Un grand cadeau! matière de protection de l'environnement ABS et des composants électroniques non toxiques et pratique. Le jouet a un effet son et lumière peut stimuler les sens des enfants pour le monde. arts de la table de cuisson colorée peut permettre aux enfants de connaître plus clairement sur la cuisine. motif vif et actif rend les enfants ont une expérience amusante. Jeu de jouet peut entraîner l'imagination des enfants développer leur créativité et de convivialité. interrupteur gauche et à droite dans le brûleur avec son point d'ébullition. Peut faire semblant cuisiner quand ils placent des pots et des casseroles sur les brûleurs ou utiliser le four. Livré complet avec pot casserole tasses à café avec soucoupes des ustensiles et des condiments. Taille de l'assemblage jouet: 26 x 235 x 28cm Type: Jeu âge Pretend: Au-dessus de 3 ans Matériel: ABS,fr,
3881791399,1257671578,2060,1,Joyeux Noël 2019 des ménages Paroi Sticker Décor mural Decal amovible Fonction: 100% tout neuf et de haute qualité. Quantité: 1pc protection non toxique environnement imperméable à l'eau Taille: A propos de 60x45cm Matière: PVC peut être appliqué sur toute surface lisse telle que mur porte en verre vitre carreaux de céramique dans la cuisine ou salle de bains électroménager air conditionné et le corps de voiture Comment utiliser: Choisissez une surface lisse propre et sec. Peler les autocollants de la feuille une par une position sur l'adhésif d'une surface plane sans les presser de sorte qu'il laisse la possibilité de les retirer et de nouveau repositionner. Si le résultat est satisfaisant pour vous tenez fermement à la surface en appuyant sur les bulles d'air vers l'extérieur. Si elle a des bulles prenez une aiguille pour les ennuyer. Nettoyer la surface lisse avant de coller sur. Contenu de l'emballage: 1x Autocollant Mural,fr,
3889202899,1259898592,2522,1,Acier inoxydable Palette Grattoir Set Spatule Couteaux Pour Artiste Peinture À L'huile Outils Couteau Lame Numéro de modèle:137YY6 La description: Spécification: 5 pcs / set Poids: 115g Matériel: lame en acier inoxydable manche en bois Fonctionnalité: Ensemble de couteaux en acier extra-fin flexible et durable pour artiste professionnel ou amateur. Ensemble de couteaux en acier extra-fin flexible et durable pour artiste professionnel ou amateur. Le matériau des lames est en acier inoxydable bonne élasticité. Pas facile de se rouiller vous pouvez l'utiliser longtemps. Bonne flexibilité convient à la peinture professionnelle. Peinture raclette manche en bois bonne adhérence lame excellente flexibilité pour les professionnels. Utilisation polyvalente: Il est largement utilisé dans diverses peintures telles que l'huile la toile l'acrylique etc. Créez non seulement des performances de peinture variées mais différents couteaux ont également une méthode de dessin différente. Conception bien faite: Il existe des barres en acier inoxydable courbe qui relient les lames entre la poignée pour éviter le contact du doigt avec la peinture et permettent d'éviter que les lames ne se détachent et tombent. Easy Clean: La qualité de l'acier inoxydable ne nécessite pas beaucoup de temps pour se laver. Poids du paquet: Un paquet de poids0204 kgQuantité par carton74Poids du carton15.000 kgTaille du carton83cm * 41cm * 62cm,fr,
2832752181,1190250929,2583,1,Chenille pour robot électrique Tiger Shark de la marque Hayward. Permet d'assurer le déplacement du robot en faisant la liaison entre le moteur et les brosses du robot. Pièce détachée Hayward vendue à l'unité.,fr,
3052890878,1187620684,2462,0,Lot - Age Of Wonders - Shadow Magic - Sur Pc + 1 Jeu Pc Neuf (Voir Photos) - ,fr,
4061606808,1283723804,2582,1,Christmas Decor Red Wine Bottle Cover Bags Decoration Home Party Santa Claus Feature: 100% brand new and high quality.Quantity:1PCType: Christmas Decoration SuppliesMaterial: Plastic flockingThickness: MediumSize: 25X13CMThis item suitable to dress up for the Christmas red wine and other decorative Christmas scene Package Content: 1PC Christmas Decor Red Wine Bottle Cover Bags Decoration Home Party Santa Claus (NO Retail Box. Packed Safely in Bubble Bag),en,Décor de Noël Sacs de couverture de bouteille de vin rouge Décoration Home Party Santa Claus Caractéristique : 100% neuf et de haute qualité.Quantité:1PCType : Fournitures de décoration de NoëlMatériel : Flocage plastiqueÉpaisseur : Taille : 25X13CMCet article convient pour habiller le vin rouge de Noël et d'autres scènes décoratives de Noël Contenu de l'emballage : 1PC Christmas Decor Red Wine Bottle Cover Bags Decoration Home Party Santa Claus (NO Retail Box. Packed Safely in Bubble Bag)
